,pred,y
2141,0,0
2142,0,0
2143,0,0
2144,0,0
2145,0,0
2146,0,0
2147,0,0
2148,0,0
2149,0,0
2150,0,0
2151,0,0
2152,0,0
2153,0,0
2154,0,0
2155,0,0
2156,0,0
2157,0,0
2158,0,0
2159,0,0
2160,0,0
2161,0,0
2162,0,0
2163,0,0
2164,0,0
2165,0,0
2166,0,0
2167,0,0
2168,0,0
2169,0,0
2170,0,0
2171,0,0
2172,0,0
2173,0,0
2174,0,0
2175,0,0
2176,0,0
2177,0,0
2178,0,0
2179,0,0
2180,0,0
2181,0,0
2182,0,0
2183,0,0
2184,0,0
2185,0,0
2186,0,0
2187,0,0
2188,0,0
2189,0,0
2190,0,0
2191,0,0
2192,0,0
2193,0,0
2194,0,0
2195,0,0
2196,0,0
2197,0,0
2198,0,0
2199,0,0
2200,0,0
2201,0,0
2202,0,0
2203,0,0
2204,0,0
2205,0,0
2206,0,0
2207,0,0
2208,0,0
2209,0,0
2210,0,0
2211,0,0
2212,0,0
2213,0,0
2214,0,0
2215,0,0
2216,0,0
2217,0,0
2218,0,0
2219,0,0
2220,0,0
2221,0,0
2222,0,0
2223,1,0
2224,0,0
2225,0,0
2226,0,0
2227,0,0
2228,0,0
2229,0,0
2230,0,0
2231,1,0
2232,0,0
2233,0,0
2234,0,0
2235,0,0
2236,0,0
2237,0,0
2238,0,0
2239,0,0
2240,0,0
2241,0,0
2242,0,0
2243,0,0
2244,0,0
2245,0,0
2246,0,0
2247,0,0
2248,0,0
2249,0,0
2250,0,0
2251,0,0
2252,0,0
2253,0,0
2254,0,0
2255,0,0
2256,0,0
2257,0,0
2258,0,0
2259,0,0
2260,0,0
2261,0,0
2262,0,0
2263,0,0
2264,0,0
2265,0,0
2266,0,0
2267,0,0
2268,0,0
2269,0,0
2270,0,0
2271,0,0
2272,0,0
2273,0,0
2274,0,0
2275,0,0
2276,0,0
2277,0,0
2278,0,0
2279,0,0
2280,0,0
2281,0,0
2282,0,0
2283,0,0
2284,0,0
2285,0,0
2286,0,0
2287,0,0
2288,0,0
2289,0,0
2290,0,0
2291,0,0
2292,0,0
2293,0,0
2294,0,0
2295,0,0
2296,0,0
2297,0,0
2298,0,0
2299,0,0
2300,0,0
2301,0,0
2302,0,0
2303,0,0
2304,0,0
2305,0,0
2306,0,0
2307,0,0
2308,0,0
2309,0,0
2310,0,0
2311,0,0
2312,0,0
2313,0,0
2314,0,0
2315,0,0
2316,0,0
2317,0,0
2318,0,0
2319,0,0
2320,0,0
2321,0,0
2322,0,0
2323,0,0
2324,0,0
2325,0,0
2326,0,0
2327,0,0
2328,0,0
2329,0,0
2330,0,0
2331,0,0
2332,0,0
2333,0,0
2334,0,0
2335,0,0
2336,0,0
2337,0,0
2338,0,0
2339,0,0
2340,0,0
2341,0,0
2342,0,0
2343,0,0
2344,0,0
2345,0,0
2346,0,0
2347,0,0
2348,0,0
2349,0,0
2350,0,0
2351,0,0
2352,0,0
2353,0,0
2354,0,0
2355,0,0
2356,0,0
2357,0,0
2358,0,0
2359,0,0
2360,0,0
2361,0,0
2362,0,0
2363,0,0
2364,0,0
2365,0,0
2366,0,0
2367,0,0
2368,0,0
2369,0,0
2370,0,0
2371,0,0
2372,0,0
2373,0,0
2374,0,0
2375,0,0
2376,0,0
2377,0,0
2378,0,0
2379,0,0
2380,0,0
2381,0,0
2382,0,0
2383,0,0
2384,0,0
2385,0,0
2386,0,0
2387,0,0
2388,0,0
2389,0,0
2390,0,0
2391,0,0
2392,0,0
2393,0,0
2394,0,0
2395,0,0
2396,0,0
2397,0,0
2398,0,0
2399,0,0
2400,0,0
2401,0,0
2402,0,0
2403,0,0
2404,0,3
2405,0,0
2406,0,0
2407,0,3
2408,0,0
2409,0,0
2410,0,3
2411,0,0
2412,0,0
2413,0,1
2414,0,0
2415,0,0
2416,0,1
2417,0,0
2418,0,0
2419,0,1
2420,0,0
2421,0,0
2422,0,1
2423,0,0
2424,0,0
2425,0,1
2426,0,0
2427,0,0
2428,0,1
2429,0,0
2430,0,0
2431,0,1
2432,0,0
2433,0,0
2434,0,1
2435,0,0
2436,0,0
2437,0,1
2438,0,0
2439,0,0
2440,0,1
2441,0,0
2442,0,0
2443,0,1
2444,0,0
2445,0,0
2446,0,1
2447,0,0
2448,0,0
2449,0,1
2450,0,0
2451,0,0
2452,0,1
2453,0,0
2454,0,0
2455,0,1
2456,0,0
2457,0,0
2458,0,1
2459,0,0
2460,0,0
2461,0,1
2462,0,0
2463,0,0
2464,0,1
2465,0,0
2466,0,0
2467,0,1
2468,0,0
2469,0,0
2470,0,1
2471,0,0
2472,0,0
2473,0,1
2474,0,0
2475,0,0
2476,0,1
2477,0,0
2478,0,0
2479,0,1
2480,0,0
2481,0,0
2482,0,1
2483,0,0
2484,0,0
2485,0,1
2486,0,0
2487,0,0
2488,0,1
2489,0,0
2490,0,0
2491,0,1
2492,0,0
2493,0,0
2494,0,1
2495,0,0
2496,0,0
2497,0,1
2498,0,0
2499,0,0
2500,0,1
2501,0,0
2502,0,0
2503,0,1
2504,0,0
2505,0,0
2506,0,1
2507,0,0
2508,0,0
2509,0,1
2510,0,0
2511,0,0
2512,0,1
2513,0,0
2514,0,0
2515,0,1
2516,0,0
2517,0,0
2518,0,1
2519,1,0
2520,1,0
2521,1,1
2522,0,0
2523,0,0
2524,0,1
2525,0,0
2526,0,0
2527,0,1
2528,1,0
2529,1,0
2530,1,1
2531,0,0
2532,0,0
2533,0,1
2534,0,0
2535,0,0
2536,0,1
2537,0,0
2538,0,0
2539,0,1
2540,0,0
2541,0,0
2542,0,1
2543,0,0
2544,0,0
2545,0,1
2546,0,0
2547,0,0
2548,0,1
2549,0,0
2550,0,0
2551,0,1
2552,0,0
2553,0,0
2554,0,1
2555,0,0
2556,0,0
2557,0,1
2558,0,0
2559,0,0
2560,0,1
2561,0,0
2562,0,0
2563,0,0
2564,0,0
2565,0,0
2566,0,0
2567,0,0
2568,0,0
2569,0,0
2570,0,0
2571,0,0
2572,0,0
2573,0,0
2574,0,0
2575,0,0
2576,0,0
2577,0,0
2578,0,0
2579,0,0
2580,0,0
2581,0,0
2582,0,0
2583,0,0
2584,0,0
2585,0,0
2586,0,0
2587,0,0
2588,0,0
2589,0,0
2590,0,0
2591,0,0
2592,0,0
2593,0,0
2594,0,0
2595,0,0
2596,0,0
2597,0,0
2598,0,0
2599,0,0
2600,0,0
2601,0,0
2602,0,0
2603,0,0
2604,0,0
2605,0,1
2606,0,0
2607,0,1
2608,0,0
2609,0,1
2610,0,0
2611,0,1
2612,0,0
2613,0,1
2614,0,0
2615,0,1
2616,0,0
2617,0,1
2618,0,0
2619,0,1
2620,0,0
2621,0,1
2622,0,0
2623,0,1
2624,0,0
2625,0,1
2626,0,0
2627,0,1
2628,0,0
2629,0,1
2630,0,0
2631,0,1
2632,0,0
2633,0,0
2634,0,0
2635,0,0
2636,0,0
2637,0,0
2638,0,0
2639,0,0
2640,0,0
2641,0,0
2642,0,0
2643,0,0
2644,0,0
2645,0,0
2646,0,0
2647,0,1
2648,0,0
2649,0,1
2650,0,0
2651,0,1
2652,0,0
2653,0,1
2654,0,0
2655,0,1
2656,0,0
2657,0,1
2658,0,0
2659,0,1
2660,0,0
2661,0,1
2662,0,1
2663,0,1
2664,0,1
2665,0,1
2666,0,1
2667,0,1
2668,0,1
2669,0,1
2670,0,1
2671,0,1
2672,0,1
2673,0,1
2674,0,1
2675,0,1
2676,0,1
2677,0,1
2678,0,1
2679,0,1
2680,0,1
2681,0,1
2682,0,1
2683,0,1
2684,0,3
2685,0,0
2686,0,0
2687,0,0
2688,0,0
2689,0,0
2690,0,3
2691,0,3
2692,0,3
2693,0,3
2694,0,3
2695,0,3
2696,0,3
2697,0,3
2698,0,0
2699,0,0
2700,0,0
2701,0,0
2702,0,0
2703,0,0
2704,0,0
2705,0,0
2706,0,0
2707,0,0
2708,0,0
2709,0,0
2710,0,0
2711,0,0
2712,0,0
2713,0,0
2714,0,0
2715,0,0
2716,0,0
2717,0,0
2718,0,0
2719,0,0
2720,0,0
2721,0,0
2722,0,0
2723,0,0
2724,0,0
2725,0,0
2726,0,0
2727,0,0
2728,0,0
2729,0,0
2730,0,0
2731,0,0
2732,0,0
2733,0,0
2734,0,0
2735,0,0
2736,0,0
2737,0,0
2738,0,0
2739,0,0
2740,0,0
2741,0,0
2742,0,0
2743,0,0
2744,0,0
2745,0,0
2746,0,0
2747,0,0
2748,0,0
2749,0,0
2750,0,0
2751,0,0
2752,0,0
2753,0,0
2754,0,0
2755,0,0
2756,0,3
2757,0,0
2758,0,3
2759,0,0
2760,0,3
2761,0,0
2762,0,3
2763,0,0
2764,0,3
2765,0,0
2766,0,0
2767,0,0
2768,0,0
2769,0,0
2770,0,0
2771,0,0
2772,0,0
2773,0,0
2774,0,0
2775,0,0
2776,0,0
2777,0,0
2778,0,0
2779,0,0
2780,0,0
2781,0,0
2782,0,0
2783,0,0
2784,0,0
2785,0,0
2786,0,0
2787,0,0
2788,0,0
2789,0,0
2790,0,0
2791,0,0
2792,0,0
2793,0,0
2794,0,0
2795,0,0
2796,0,0
2797,0,0
2798,0,0
2799,0,0
2800,0,0
2801,0,0
2802,0,0
2803,0,0
2804,0,0
2805,0,0
2806,0,0
2807,0,0
2808,0,0
2809,0,0
2810,0,0
2811,0,0
2812,0,0
2813,0,0
2814,0,0
2815,0,0
2816,0,0
2817,0,0
2818,0,0
2819,0,0
2820,0,0
2821,0,0
2822,0,0
2823,0,0
2824,0,0
2825,0,0
2826,0,0
2827,0,0
2828,0,0
2829,0,0
2830,0,0
2831,0,0
2832,0,0
2833,0,0
2834,0,0
2835,0,0
2836,0,0
2837,0,0
2838,0,0
2839,0,0
2840,0,0
2841,0,0
2842,0,0
2843,0,0
2844,0,0
2845,0,0
2846,0,0
2847,0,0
2848,0,0
2849,0,0
2850,0,0
2851,0,0
2852,0,0
2853,0,0
2854,0,0
2855,0,0
2856,0,0
2857,0,0
2858,0,0
2859,0,0
2860,0,0
2861,0,0
2862,0,0
2863,0,0
2864,0,0
2865,0,0
2866,0,0
2867,0,0
2868,0,0
2869,0,0
2870,0,0
2871,0,0
2872,0,0
2873,0,0
2874,0,0
2875,0,0
2876,0,0
2877,0,0
2878,0,0
2879,0,0
2880,0,0
2881,0,0
2882,0,0
2883,0,0
2884,0,0
2885,0,0
2886,0,0
2887,0,0
2888,0,0
2889,0,0
2890,0,0
2891,0,0
2892,0,0
2893,0,0
2894,0,0
2895,0,0
2896,0,0
2897,0,0
2898,0,0
2899,0,0
2900,0,0
2901,0,0
2902,0,0
2903,0,0
2904,0,0
2905,0,0
2906,0,0
2907,0,1
2908,0,0
2909,0,0
2910,0,1
2911,0,0
2912,0,0
2913,0,1
2914,0,0
2915,0,0
2916,0,1
2917,0,0
2918,0,0
2919,0,1
2920,0,0
2921,0,0
2922,0,1
2923,0,0
2924,0,0
2925,0,1
2926,0,0
2927,0,0
2928,0,1
2929,0,0
2930,0,0
2931,0,1
2932,0,0
2933,0,0
2934,0,1
2935,0,0
2936,0,0
2937,0,1
2938,0,0
2939,0,0
2940,0,1
2941,0,0
2942,0,0
2943,0,1
2944,0,0
2945,0,0
2946,0,1
2947,0,0
2948,0,0
2949,0,1
2950,0,0
2951,0,0
2952,0,1
2953,0,0
2954,0,0
2955,0,1
2956,0,0
2957,0,0
2958,0,1
2959,0,0
2960,0,0
2961,0,1
2962,0,0
2963,0,0
2964,0,1
2965,0,0
2966,0,0
2967,0,1
2968,0,0
2969,0,0
2970,0,1
2971,0,0
2972,0,0
2973,0,1
2974,0,0
2975,0,0
2976,0,1
2977,0,0
2978,0,0
2979,0,1
2980,0,0
2981,0,0
2982,0,1
2983,0,0
2984,0,0
2985,0,1
2986,0,0
2987,0,0
2988,0,1
2989,0,0
2990,0,0
2991,0,1
2992,0,0
2993,0,0
2994,0,1
2995,0,0
2996,0,0
2997,0,1
2998,0,0
2999,0,0
3000,0,1
3001,0,0
3002,0,0
3003,0,1
3004,0,0
3005,0,1
3006,0,0
3007,0,1
3008,0,0
3009,0,1
3010,0,0
3011,0,1
3012,0,0
3013,0,1
3014,1,0
3015,1,1
3016,0,0
3017,0,1
3018,1,0
3019,1,1
3020,1,0
3021,1,1
3022,1,0
3023,1,1
3024,1,0
3025,1,1
3026,1,0
3027,1,1
3028,0,0
3029,0,1
3030,1,0
3031,1,1
3032,0,0
3033,0,1
3034,0,0
3035,0,1
3036,0,0
3037,0,1
3038,0,0
3039,0,1
3040,0,0
3041,0,1
3042,0,0
3043,0,1
3044,0,0
3045,0,1
3046,0,0
3047,0,1
3048,0,0
3049,0,1
3050,0,0
3051,0,1
3052,0,0
3053,0,1
3054,0,0
3055,0,1
3056,0,0
3057,0,1
3058,0,0
3059,0,1
3060,0,0
3061,0,1
3062,0,0
3063,0,1
3064,0,1
3065,0,1
3066,0,1
3067,0,1
3068,0,1
3069,0,1
3070,0,1
3071,0,1
3072,0,1
3073,0,1
3074,0,1
3075,0,1
3076,0,1
3077,0,1
3078,0,1
3079,0,1
3080,0,1
3081,0,1
3082,0,1
3083,0,1
3084,0,1
3085,0,1
3086,0,1
3087,0,1
3088,0,1
3089,0,1
3090,0,1
3091,0,1
3092,0,1
3093,0,1
3094,0,1
3095,0,1
3096,0,1
3097,0,1
3098,0,1
3099,0,1
3100,0,1
3101,0,1
3102,0,1
3103,0,1
3104,0,1
3105,0,1
3106,0,1
3107,0,1
3108,0,1
3109,0,1
3110,1,1
3111,0,1
3112,0,1
3113,0,1
3114,0,1
3115,0,1
3116,1,1
3117,0,1
3118,0,1
3119,1,1
3120,1,1
3121,0,1
3122,0,1
3123,0,1
3124,0,3
3125,0,1
3126,0,3
3127,0,1
3128,0,3
3129,0,1
3130,0,3
3131,0,1
3132,0,3
3133,0,1
3134,0,1
3135,0,1
3136,0,1
3137,0,1
3138,0,1
3139,0,1
3140,0,1
3141,0,1
3142,0,1
3143,0,1
3144,0,1
3145,0,1
3146,0,1
3147,0,1
3148,0,1
3149,0,1
3150,0,1
3151,0,1
3152,0,1
3153,0,1
3154,0,1
3155,0,1
3156,0,1
3157,0,1
3158,0,1
3159,0,1
3160,0,1
3161,0,1
3162,0,1
3163,0,1
3164,0,1
3165,0,1
3166,0,1
3167,0,1
3168,0,1
3169,0,1
3170,0,1
3171,0,1
3172,0,1
3173,0,1
3174,0,1
3175,0,1
3176,0,1
3177,0,1
3178,0,1
3179,0,1
3180,0,1
3181,0,1
3182,0,1
3183,0,1
3184,0,1
3185,0,1
3186,0,1
3187,0,1
3188,0,1
3189,0,1
3190,0,1
3191,0,1
3192,0,1
3193,0,1
3194,0,1
3195,0,1
3196,0,1
3197,0,1
3198,0,1
3199,0,1
3200,0,1
3201,0,1
3202,0,1
3203,0,1
3204,0,1
3205,0,1
3206,0,1
3207,0,1
3208,0,1
3209,0,1
3210,0,1
3211,0,1
3212,0,1
3213,0,1
3214,0,1
3215,0,1
3216,0,1
3217,0,1
3218,0,1
3219,0,1
3220,0,1
3221,0,1
3222,0,1
3223,0,1
3224,0,1
3225,0,1
3226,0,1
3227,0,1
3228,0,1
3229,0,1
3230,0,1
3231,0,1
3232,0,1
3233,0,3
3234,0,3
3235,0,0
3236,0,0
3237,0,0
3238,0,0
3239,0,0
3240,0,0
3241,0,0
3242,0,0
3243,0,0
3244,0,0
3245,0,0
3246,0,0
3247,0,0
3248,0,0
3249,0,0
3250,0,0
3251,0,0
3252,0,0
3253,0,0
3254,0,0
3255,0,0
3256,0,0
3257,0,0
3258,0,0
3259,0,0
3260,0,0
3261,0,0
3262,0,0
3263,0,0
3264,0,0
3265,0,0
3266,0,0
3267,0,0
3268,0,0
3269,0,0
3270,0,0
3271,0,0
3272,0,0
3273,0,0
3274,0,0
3275,0,0
3276,0,0
3277,0,0
3278,0,0
3279,0,0
3280,0,0
3281,1,0
3282,1,0
3283,0,0
3284,0,0
3285,0,0
3286,0,0
3287,0,0
3288,0,0
3289,1,0
3290,1,0
3291,0,0
3292,0,0
3293,1,0
3294,1,0
3295,0,0
3296,0,0
3297,0,0
3298,0,0
3299,0,0
3300,0,0
3301,0,0
3302,0,0
3303,0,0
3304,0,0
3305,0,0
3306,0,0
3307,0,0
3308,0,0
3309,0,0
3310,0,0
3311,0,0
3312,0,0
3313,0,0
3314,0,0
3315,1,0
3316,1,0
3317,1,0
3318,1,0
3319,0,0
3320,0,0
3321,0,0
3322,0,0
3323,1,0
3324,1,0
3325,1,0
3326,1,0
3327,1,0
3328,1,0
3329,1,0
3330,1,0
3331,0,0
3332,0,0
3333,0,0
3334,0,0
3335,1,0
3336,1,0
3337,1,0
3338,1,0
3339,1,0
3340,1,0
3341,0,0
3342,0,0
3343,1,0
3344,1,0
3345,1,0
3346,1,0
3347,1,0
3348,1,0
3349,0,0
3350,0,0
3351,1,0
3352,1,0
3353,1,0
3354,1,0
3355,1,0
3356,1,0
3357,1,0
3358,1,0
3359,0,0
3360,0,0
3361,0,0
3362,0,0
3363,0,0
3364,0,0
3365,0,0
3366,0,0
3367,0,0
3368,0,0
3369,0,0
3370,0,0
3371,0,0
3372,0,0
3373,0,0
3374,0,0
3375,0,0
3376,0,0
3377,0,0
3378,0,0
3379,0,0
3380,0,0
3381,0,0
3382,0,0
3383,0,0
3384,0,0
3385,0,0
3386,0,0
3387,0,0
3388,0,0
3389,0,0
3390,0,0
3391,0,0
3392,0,0
3393,0,0
3394,0,0
3395,0,0
3396,0,0
3397,0,0
3398,0,0
3399,0,0
3400,0,0
3401,0,0
3402,0,0
3403,0,0
3404,0,0
3405,0,0
3406,0,0
3407,0,0
3408,0,0
3409,0,0
3410,0,0
3411,0,0
3412,0,0
3413,0,0
3414,0,0
3415,0,0
3416,0,0
3417,0,0
3418,0,0
3419,0,0
3420,0,0
3421,0,0
3422,0,0
3423,0,0
3424,0,0
3425,0,0
3426,0,0
3427,0,0
3428,0,0
3429,0,0
3430,0,0
3431,0,0
3432,0,0
3433,0,0
3434,0,0
3435,0,0
3436,0,0
3437,0,0
3438,0,0
3439,0,0
3440,0,0
3441,0,0
3442,0,0
3443,0,0
3444,0,0
3445,0,0
3446,0,0
3447,0,0
3448,0,0
3449,0,0
3450,0,0
3451,0,0
3452,0,0
3453,0,0
3454,0,0
3455,0,0
3456,0,0
3457,0,0
3458,0,0
3459,0,0
3460,0,0
3461,0,0
3462,0,0
3463,0,0
3464,0,0
3465,0,0
3466,0,0
3467,0,0
3468,0,0
3469,0,0
3470,0,0
3471,0,0
3472,0,0
3473,0,0
3474,0,0
3475,0,0
3476,0,0
3477,0,0
3478,0,0
3479,0,0
3480,0,0
3481,0,0
3482,0,0
3483,0,0
3484,0,0
3485,0,0
3486,0,0
3487,0,0
3488,0,0
3489,0,0
3490,0,0
3491,0,0
3492,0,0
3493,0,0
3494,0,0
3495,0,0
3496,0,0
3497,0,0
3498,0,0
3499,0,0
3500,0,0
3501,0,0
3502,0,0
3503,0,0
3504,0,0
3505,0,0
3506,0,0
3507,0,0
3508,0,0
3509,0,0
3510,0,0
3511,0,0
3512,0,0
3513,0,0
3514,0,0
3515,0,0
3516,0,0
3517,0,0
3518,0,0
3519,0,0
3520,0,0
3521,0,0
3522,0,0
3523,0,0
3524,0,0
3525,0,0
3526,0,0
3527,0,0
3528,0,0
3529,0,0
3530,0,0
3531,0,0
3532,0,0
3533,0,0
3534,0,0
3535,0,0
3536,0,0
3537,0,0
3538,0,0
3539,0,0
3540,0,0
3541,0,0
3542,0,0
3543,0,0
3544,0,0
3545,0,0
3546,0,0
3547,0,0
3548,0,0
3549,0,0
3550,0,0
3551,0,0
3552,0,0
3553,0,0
3554,0,0
3555,0,0
3556,0,0
3557,0,0
3558,0,0
3559,0,0
3560,0,0
3561,0,0
3562,0,0
3563,0,0
3564,0,0
3565,0,0
3566,0,0
3567,0,0
3568,0,0
3569,0,0
3570,0,1
3571,0,0
3572,0,1
3573,0,0
3574,0,1
3575,0,1
3576,0,1
3577,0,1
3578,0,1
3579,0,1
3580,0,1
3581,0,1
3582,0,1
3583,0,1
3584,0,1
3585,0,1
3586,0,1
3587,0,1
3588,0,1
3589,0,1
3590,0,1
3591,0,1
3592,0,1
3593,0,1
3594,0,1
3595,0,1
3596,0,1
3597,0,1
3598,0,1
3599,0,1
3600,0,1
3601,0,1
3602,0,1
3603,0,1
3604,0,1
3605,0,1
3606,0,1
3607,0,3
3608,0,3
3609,0,3
3610,0,3
3611,0,3
3612,0,3
3613,0,1
3614,0,3
3615,0,1
3616,0,1
3617,0,3
3618,0,1
3619,0,1
3620,0,3
3621,0,1
3622,0,1
3623,0,1
3624,0,1
3625,0,1
3626,0,1
3627,0,1
3628,0,1
3629,0,1
3630,0,1
3631,0,1
3632,0,1
3633,0,1
3634,0,1
3635,0,1
3636,0,1
3637,0,1
3638,0,1
3639,0,1
3640,0,1
3641,0,1
3642,0,1
3643,0,1
3644,0,1
3645,0,1
3646,0,1
3647,0,1
3648,0,1
3649,0,1
3650,0,1
3651,0,1
3652,0,1
3653,0,1
3654,0,1
3655,0,1
3656,0,1
3657,0,1
3658,0,1
3659,0,1
3660,0,1
3661,0,1
3662,0,1
3663,0,1
3664,0,1
3665,0,1
3666,0,1
3667,0,1
3668,0,1
3669,0,1
3670,0,1
3671,0,1
3672,0,1
3673,0,1
3674,0,1
3675,0,1
3676,0,1
3677,0,1
3678,0,1
3679,0,1
3680,0,1
3681,0,1
3682,0,1
3683,0,1
3684,0,1
3685,0,1
3686,0,1
3687,0,1
3688,0,1
3689,0,1
3690,0,1
3691,0,1
3692,0,1
3693,0,1
3694,0,1
3695,0,1
3696,0,1
3697,0,1
3698,0,1
3699,0,1
3700,0,1
3701,0,1
3702,0,1
3703,0,1
3704,0,1
3705,0,1
3706,0,1
3707,0,1
3708,0,1
3709,0,1
3710,0,1
3711,0,1
3712,0,1
3713,0,1
3714,0,1
3715,0,1
3716,0,1
3717,0,1
3718,0,1
3719,0,1
3720,0,1
3721,0,1
3722,0,1
3723,0,1
3724,0,1
3725,0,1
3726,0,1
3727,0,1
3728,0,1
3729,0,1
3730,0,1
3731,0,1
3732,0,1
3733,0,1
3734,0,1
3735,0,1
3736,0,1
3737,0,1
3738,0,1
3739,0,1
3740,0,1
3741,0,1
3742,0,1
3743,0,1
3744,0,1
3745,0,1
3746,0,1
3747,0,1
3748,0,1
3749,0,1
3750,0,1
3751,0,1
3752,0,1
3753,0,1
3754,0,1
3755,0,1
3756,0,1
3757,0,1
3758,0,1
3759,0,1
3760,0,1
3761,0,1
3762,0,1
3763,0,1
3764,0,1
3765,0,1
3766,0,1
3767,0,1
3768,0,1
3769,0,1
3770,0,1
3771,0,1
3772,0,1
3773,0,1
3774,0,1
3775,0,1
3776,0,1
3777,0,1
3778,0,1
3779,0,1
3780,0,1
3781,0,1
3782,0,1
3783,0,1
3784,0,1
3785,0,1
3786,0,1
3787,0,1
3788,0,1
3789,0,1
3790,0,1
3791,0,1
3792,0,1
3793,0,1
3794,0,1
3795,0,1
3796,0,1
3797,0,1
3798,0,1
3799,0,1
3800,1,1
3801,1,1
3802,1,1
3803,0,1
3804,0,1
3805,0,1
3806,0,3
3807,0,1
3808,0,1
3809,0,3
3810,0,1
3811,0,1
3812,0,3
3813,0,1
3814,0,1
3815,0,1
3816,0,3
3817,0,1
3818,0,1
3819,0,3
3820,0,1
3821,0,1
3822,0,3
3823,0,1
3824,1,1
3825,1,3
3826,1,1
3827,0,1
3828,0,3
3829,0,1
3830,0,1
3831,0,3
3832,0,1
3833,0,1
3834,0,3
3835,0,1
3836,0,1
3837,0,3
3838,0,1
3839,0,1
3840,0,3
3841,0,1
3842,0,1
3843,0,3
3844,0,1
3845,0,1
3846,0,3
3847,0,1
3848,0,1
3849,0,3
3850,0,1
3851,0,1
3852,0,3
3853,0,1
3854,0,1
3855,0,3
3856,0,1
3857,0,1
3858,0,3
3859,0,1
3860,0,1
3861,0,1
3862,0,3
3863,0,1
3864,0,1
3865,0,3
3866,0,1
3867,0,1
3868,0,1
3869,0,1
3870,0,1
3871,0,1
3872,0,3
3873,0,3
3874,0,1
3875,0,0
3876,0,0
3877,0,1
3878,0,0
3879,0,0
3880,0,1
3881,0,0
3882,0,0
3883,0,1
3884,0,0
3885,0,0
3886,0,1
3887,0,0
3888,0,0
3889,0,1
3890,0,0
3891,0,0
3892,0,1
3893,0,0
3894,0,0
3895,0,1
3896,0,0
3897,0,0
3898,0,1
3899,0,0
3900,0,0
3901,0,1
3902,1,0
3903,1,0
3904,1,1
3905,1,0
3906,1,0
3907,1,1
3908,1,0
3909,1,0
3910,1,1
3911,1,0
3912,1,0
3913,1,1
3914,1,0
3915,1,0
3916,1,1
3917,0,0
3918,0,0
3919,0,1
3920,0,0
3921,0,1
3922,0,0
3923,0,0
3924,0,1
3925,0,0
3926,0,0
3927,0,1
3928,0,3
3929,0,0
3930,0,1
3931,0,3
3932,0,0
3933,0,1
3934,0,3
3935,0,0
3936,0,1
3937,0,3
3938,1,0
3939,1,1
3940,1,3
3941,1,0
3942,1,1
3943,1,3
3944,0,0
3945,0,1
3946,0,3
3947,0,0
3948,0,1
3949,0,3
3950,0,0
3951,0,1
3952,0,3
3953,0,0
3954,0,1
3955,0,3
3956,0,0
3957,0,1
3958,0,3
3959,0,0
3960,0,0
3961,0,1
3962,0,0
3963,0,0
3964,0,1
3965,0,0
3966,0,0
3967,0,1
3968,0,0
3969,0,0
3970,0,1
3971,0,0
3972,0,0
3973,0,1
3974,0,0
3975,0,0
3976,0,1
3977,0,0
3978,0,0
3979,0,1
3980,0,1
3981,0,0
3982,0,0
3983,0,1
3984,0,0
3985,0,0
3986,0,1
3987,0,0
3988,0,0
3989,0,1
3990,0,0
3991,0,0
3992,0,1
3993,0,0
3994,0,0
3995,0,0
3996,0,0
3997,0,1
3998,0,0
3999,0,0
4000,0,1
4001,0,1
4002,0,0
4003,0,0
4004,0,0
4005,0,0
4006,0,1
4007,0,1
4008,0,0
4009,0,0
4010,0,1
4011,0,0
4012,0,0
4013,0,1
4014,0,0
4015,0,0
4016,0,1
4017,0,0
4018,0,0
4019,0,1
4020,0,0
4021,0,0
4022,0,0
4023,0,0
4024,0,1
4025,0,0
4026,0,0
4027,0,1
4028,0,0
4029,0,0
4030,0,1
4031,0,0
4032,0,0
4033,0,1
4034,0,0
4035,0,0
4036,0,1
4037,0,0
4038,0,0
4039,0,1
4040,0,0
4041,0,0
4042,0,1
4043,0,0
4044,0,0
4045,0,1
4046,0,0
4047,0,0
4048,0,1
4049,0,0
4050,0,0
4051,0,1
4052,0,0
4053,0,0
4054,0,1
4055,0,0
4056,0,0
4057,0,1
4058,0,0
4059,0,0
4060,0,1
4061,0,0
4062,0,0
4063,0,1
4064,0,0
4065,0,0
4066,0,1
4067,0,0
4068,0,0
4069,0,1
4070,0,0
4071,0,0
4072,0,1
4073,0,0
4074,0,0
4075,0,1
4076,0,0
4077,0,0
4078,0,1
4079,0,0
4080,0,0
4081,0,1
4082,0,0
4083,0,0
4084,0,1
4085,0,0
4086,0,0
4087,0,1
4088,0,0
4089,0,0
4090,0,1
4091,0,0
4092,0,0
4093,0,1
4094,0,0
4095,0,0
4096,0,0
4097,0,0
4098,0,0
4099,0,0
4100,0,0
4101,0,0
4102,0,0
4103,0,0
4104,0,0
4105,0,0
4106,0,0
4107,0,0
4108,0,0
4109,0,0
4110,0,0
4111,0,0
4112,0,0
4113,0,0
4114,0,0
4115,0,0
4116,0,0
4117,0,0
4118,0,0
4119,0,0
4120,0,0
4121,0,0
4122,0,0
4123,0,0
4124,0,0
4125,0,0
4126,0,0
4127,0,0
4128,0,0
4129,0,0
4130,0,0
4131,0,0
4132,0,0
4133,0,0
4134,0,0
4135,0,0
4136,0,0
4137,0,0
4138,0,0
4139,0,0
